Date,Instrument,Price Close,Currency,Enterprise Value (Daily Time Series),P/E (Daily Time Series Ratio),Company Market Cap,Beta,"WACC Cost of Equity, (%)",1 Week Total Return,Volume,SPX,SPLRCTHSP
2014-04-23T00:00:00Z,AAPL.O,74.96421075,USD,428259679750.0,13.014077669,452009679750.0,,,1.10595171585681,98735357,1875.39,100.53
2014-04-24T00:00:00Z,AAPL.O,81.10991889,USD,465316290370.0,14.080996432000001,489066290370.0,,,8.159027697976429,189978271,1878.61,106.41
2014-04-25T00:00:00Z,AAPL.O,81.70563258,USD,468270249140.0,13.665297318,492658249140.0,,,8.95340419809112,97568911,1863.4,106.66
2014-04-28T00:00:00Z,AAPL.O,84.86991513,USD,487349838290.00104,14.194524745999999,511737838290.0,,,11.845548505388301,167371847,1869.43,109.86
2014-04-29T00:00:00Z,AAPL.O,84.61848681,USD,485833807730.00104,14.152473267000001,510221807730.0,,,11.4032563525176,84344757,1878.33,109.93
2014-04-30T00:00:00Z,AAPL.O,84.29848713,USD,483904314290.0,14.098953202,508292314290.0,,,12.451643638310198,114220997,1883.95,109.77
2014-05-01T00:00:00Z,AAPL.O,84.49705836,USD,485101633880.0,14.132164312999999,509489633880.0,,,4.17598675402546,61052479,1883.68,109.5
2014-05-02T00:00:00Z,AAPL.O,84.65420106,USD,486049152980.00104,14.158446488,510437152980.0,,,3.60877014908314,47878619,1881.14,109.71
2014-05-05T00:00:00Z,AAPL.O,85.85134272,USD,493267525760.0,14.358668874000001,517655525760.0,,,1.1563904449383602,71766829,1884.66,110.94
2014-05-06T00:00:00Z,AAPL.O,84.91562937,USD,487625480210.0,14.20217047,512013480210.0,,,0.35115560536980195,93641466,1867.72,109.79
2014-05-07T00:00:00Z,AAPL.O,84.61848681,USD,485833807730.00104,14.152473267000001,510221807730.0,,,0.379603111619331,70716058,1878.21,109.38
2014-05-08T00:00:00Z,AAPL.O,83.99848743,USD,482095414190.0,14.048778141,506483414190.0,,,-0.033813519748871,57574420,1875.63,108.79
2014-05-09T00:00:00Z,AAPL.O,83.648844923,USD,479987184192.5,13.990300302,504375184192.5,,,-0.634715107327077,72899570,1878.48,108.53
2014-05-12T00:00:00Z,AAPL.O,84.68991531,USD,486264498229.99896,14.16441971,510652498230.0,,,-0.800871737863995,53324730,1896.65,109.78
2014-05-13T00:00:00Z,AAPL.O,84.82277232,USD,487065582560.00104,14.186640094000001,511453582560.0,,,0.449569297615837,39934633,1897.45,110.19
2014-05-14T00:00:00Z,AAPL.O,84.83848659,USD,487160334470.00104,14.189268311,511548334470.0,,,0.8209782298380209,41600887,1888.53,110.22
2014-05-15T00:00:00Z,AAPL.O,84.11705874,USD,482810360420.0,14.068609235999999,507198360420.0,,,0.14115886267695998,57711788,1870.85,109.32
2014-05-16T00:00:00Z,AAPL.O,85.35848607,USD,490295761310.00104,14.276238417,514683761310.0,,,2.0438311478345303,69091903,1877.86,110.75
2014-05-19T00:00:00Z,AAPL.O,86.36991363,USD,496394338790.0,14.445400050999998,520782338790.0,,,1.9837052776621598,79439103,1885.08,111.99
2014-05-20T00:00:00Z,AAPL.O,86.38705647,USD,496497704510.0,14.448267198,520885704510.0,,,1.84417946657882,58709044,1872.83,111.75
2014-05-21T00:00:00Z,AAPL.O,86.61562767,USD,497875914110.0,14.486495815,522263914109.99896,,,2.09473453774924,49249963,1888.03,112.03
2014-05-22T00:00:00Z,AAPL.O,86.75277039,USD,498702839870.00104,14.509432985999998,523090839870.0,,,3.13338541490071,50218995,1892.49,112.09
2014-05-23T00:00:00Z,AAPL.O,87.73276941,USD,504611913530.00104,14.673338185,528999913530.0,,,2.7815434052907095,58052549,1900.53,113.73
2014-05-23T00:00:00Z,AAPL.O,87.73276941,USD,504611913530.00104,14.673338185,528999913530.0,,,2.7815434052907095,58052549,1900.53,113.73
2014-05-23T00:00:00Z,AAPL.O,87.73276941,USD,504611913530.00104,14.673338185,528999913530.0,,,2.7815434052907095,58052549,1900.53,113.73
2014-05-23T00:00:00Z,AAPL.O,87.73276941,USD,504611913530.00104,14.673338185,528999913530.0,,,2.7815434052907095,58052549,1900.53,113.73
2014-05-27T00:00:00Z,AAPL.O,89.37562491,USD,514517795030.00104,14.948106375999998,538905795030.0,,,3.4595095165142995,87216692,1911.91,115.38
2014-05-28T00:00:00Z,AAPL.O,89.14419657,USD,513122357810.00104,14.909399900999999,537510357810.0,,,2.91929870866248,78921963,1909.78,115.23
2014-05-29T00:00:00Z,AAPL.O,90.76848066,USD,522916259779.99896,15.181062015999998,547304259780.0,,,4.62891300490043,94118727,1920.03,116.98
2014-05-30T00:00:00Z,AAPL.O,90.428481,USD,520866173000.00104,15.124196947,545254173000.0,,,3.07263934417135,141005278,1923.57,116.6
2014-06-02T00:00:00Z,AAPL.O,89.80705305,USD,517119165650.00104,15.020262892,541507165650.0,,,2.36432025911444,92337995,1924.97,116.03
2014-06-03T00:00:00Z,AAPL.O,91.07705178,USD,524776842740.00104,15.232670651,549164842739.99896,,,1.90368109089616,73231693,1924.24,117.24
2014-06-04T00:00:00Z,AAPL.O,92.11705074,USD,531047696420.0,15.406610862,555435696420.0,,,3.3348824543688798,83870604,1927.88,118.28
2014-06-05T00:00:00Z,AAPL.O,92.47847895,USD,533226990350.0,15.467059864000001,557614990350.0,,,1.88391198959568,75951216,1940.46,118.91
2014-06-06T00:00:00Z,AAPL.O,92.22419349,USD,531693732170.00104,15.424530527,556081732170.0,,,1.98578199019945,87620998,1949.44,118.72
2014-06-09T00:00:00Z,AAPL.O,93.7,USD,536797322700.0,15.671359712000001,561185322700.0,,,4.334789771135109,75414804,1951.27,120.02
2014-06-10T00:00:00Z,AAPL.O,94.25,USD,540091366750.00104,15.763347415999998,564479366750.0,,,3.4838064670915894,62777042,1950.79,120.47
2014-06-11T00:00:00Z,AAPL.O,93.86,USD,537755590060.00104,15.698119770999998,562143590060.0,,,1.8921027613352701,45681114,1943.89,120.13
2014-06-12T00:00:00Z,AAPL.O,92.29,USD,528352591589.99896,15.43553669,552740591590.0,,,-0.20380844391707503,54748791,1930.11,118.41
2014-06-13T00:00:00Z,AAPL.O,91.28,USD,522303528880.00104,15.266613816,546691528880.0,,,-1.0238023808347398,54525280,1936.16,118.15
2014-06-16T00:00:00Z,AAPL.O,92.2,USD,527813566200.0,15.420484155999999,552201566200.0,,,-1.60085378706326,35561270,1937.78,119.11
2014-06-17T00:00:00Z,AAPL.O,92.08,USD,527094865680.00104,15.400414112,551482865680.0,,,-2.30238726693779,29726347,1941.99,119.05
2014-06-18T00:00:00Z,AAPL.O,92.18,USD,527693782780.0,15.417139149,552081782780.0,,,-1.7898998506392398,33514108,1956.98,119.24
2014-06-19T00:00:00Z,AAPL.O,91.86,USD,525777248059.99896,15.36361903,550165248060.0,,,-0.465922635717697,35527686,1959.48,118.77
2014-06-20T00:00:00Z,AAPL.O,90.91,USD,520087535610.00104,15.204731178,544475535610.0,,,-0.40534618869577704,100898066,1962.87,117.58
2014-06-23T00:00:00Z,AAPL.O,90.83,USD,519608401930.00104,15.191351149,543996401930.0,,,-1.48590021832861,43694391,1962.61,117.6
2014-06-24T00:00:00Z,AAPL.O,90.28,USD,516314357880.0,15.099363445,540702357880.0,,,-1.9548218949096299,39036087,1949.98,116.8
2014-06-25T00:00:00Z,AAPL.O,90.36,USD,516793491560.0,15.112743475,541181491560.0,,,-1.97439791805597,36868541,1959.53,116.93
2014-06-26T00:00:00Z,AAPL.O,90.9,USD,520027643900.0,15.203058675,544415643900.0,,,-1.04506858285863,32629359,1957.22,117.51
2014-06-27T00:00:00Z,AAPL.O,91.98,USD,526495948580.0,15.383689075,550883948580.0,,,1.1769882304515802,64028803,1960.96,118.64
2014-06-30T00:00:00Z,AAPL.O,92.93,USD,532185661030.0,15.542576927,556573661030.0,,,2.3120114506809397,49589028,1960.23,119.54
2014-07-01T00:00:00Z,AAPL.O,93.52,USD,535719271920.00104,15.641254645,560107271920.0,,,3.58883473708651,38223477,1973.32,120.56
2014-07-02T00:00:00Z,AAPL.O,93.48,USD,535479705080.0,15.634564630999998,559867705080.0,,,3.4528552464192996,28465073,1974.62,120.57
2014-07-03T00:00:00Z,AAPL.O,94.03,USD,538773749130.0,15.726552334,563161749130.0,,,3.44334433515194,22891753,1985.44,121.37
2014-07-03T00:00:00Z,AAPL.O,94.03,USD,538773749130.0,15.726552334,563161749130.0,,,3.44334433515194,22891753,1985.44,121.37
2014-07-03T00:00:00Z,AAPL.O,94.03,USD,538773749130.0,15.726552334,563161749130.0,,,3.44334433515194,22891753,1985.44,121.37
2014-07-03T00:00:00Z,AAPL.O,94.03,USD,538773749130.0,15.726552334,563161749130.0,,,3.44334433515194,22891753,1985.44,121.37
2014-07-07T00:00:00Z,AAPL.O,95.96799999999999,USD,550380762528.0,16.050683552,574768762528.0,,,3.2691273007766,56467939,1977.65,123.02
2014-07-08T00:00:00Z,AAPL.O,95.35,USD,546679454850.0,15.947322823,571067454850.0,,,1.95680068456321,65221678,1963.71,121.98
2014-07-09T00:00:00Z,AAPL.O,95.39,USD,546919021690.0,15.954012837999999,571307021690.0,,,2.04321780124961,36436440,1972.83,122.15
2014-07-10T00:00:00Z,AAPL.O,95.035,USD,544792865985.00104,15.894638957,569180865985.0,,,1.0688078272201,39685552,1964.68,121.93
2014-07-11T00:00:00Z,AAPL.O,95.22,USD,545776695740.00104,15.925580275,570164695740.0,,,1.2655535462915901,34018228,1967.57,122.3
2014-07-14T00:00:00Z,AAPL.O,96.45,USD,553141772150.0,16.131298231,577529772150.0,,,0.502250749725297,42810155,1977.1,123.64
2014-07-15T00:00:00Z,AAPL.O,95.32,USD,546375482440.0,15.942305312,570763482440.0,,,-0.031463031157175,45696176,1973.28,122.56
2014-07-16T00:00:00Z,AAPL.O,94.78,USD,543142034260.0,15.851990112000001,567530034260.0,,,-0.639480029658746,53502415,1981.57,122.55
2014-07-17T00:00:00Z,AAPL.O,93.0899,USD,533021940243.301,15.569320261,557409940243.3,,,-2.04671962951487,57298243,1958.12,119.97
2014-07-18T00:00:00Z,AAPL.O,94.43,USD,541046280810.0,15.793452482000001,565434280810.0,,,-0.8296576341456642,49987593,1978.22,121.53
2014-07-21T00:00:00Z,AAPL.O,93.939,USD,538106238113.0,15.711332551,562494238113.0,,,-2.6034214619282996,39079002,1973.63,121.38
2014-07-22T00:00:00Z,AAPL.O,94.72,USD,542782762239.99896,15.84195509,567170762240.0,,,-0.6294586660130389,55196597,1983.53,122.51
2014-07-23T00:00:00Z,AAPL.O,97.19,USD,557572793730.0,16.255063505,581960793730.0,,,2.54273053358409,92917719,1987.01,124.88
2014-07-24T00:00:00Z,AAPL.O,97.03,USD,574237735010.0,15.668068820999999,581002735010.0,,,4.23257517745756,45728843,1987.98,124.8
2014-07-25T00:00:00Z,AAPL.O,97.671,USD,578075957757.0,15.771575284,584840957757.0,,,3.43217197935748,43469117,1978.34,125.62
2014-07-28T00:00:00Z,AAPL.O,99.02,USD,586153590340.0,15.989407139,592918590340.0,,,5.40882913392491,55317689,1978.91,127.13
2014-07-29T00:00:00Z,AAPL.O,98.38,USD,582321355459.999,15.886062152000001,589086355460.0,,,3.8640202705732,43143095,1969.95,126.58
2014-07-30T00:00:00Z,AAPL.O,98.15,USD,580944146050.0,15.848922547999999,587709146050.0,,,0.9877559422330371,33010001,1970.07,126.62
2014-07-31T00:00:00Z,AAPL.O,95.6,USD,565675085200.0,15.437157367000001,572440085200.0,,,-1.47377099825329,56842647,1930.67,123.62
2014-08-01T00:00:00Z,AAPL.O,96.13,USD,568848654709.999,15.522739934,575613654710.0,,,-1.57774569763395,48511286,1925.15,123.97
2014-08-04T00:00:00Z,AAPL.O,95.59,USD,565615206530.001,15.435542602,572380206530.0,,,-3.4639466769825296,39958144,1938.99,123.81
2014-08-05T00:00:00Z,AAPL.O,95.12,USD,562800909040.0,15.359648627,569565909040.0,,,-3.3136816416294104,55932663,1920.21,123.04
2014-08-06T00:00:00Z,AAPL.O,94.96,USD,561842850320.0,15.33381238,568607850320.0,,,-3.25012735560624,38558342,1920.24,122.86
2014-08-07T00:00:00Z,AAPL.O,94.48,USD,558968674160.0,15.25630364,565733674160.0,,,-0.6799163181840371,46711179,1909.57,122.13
2014-08-08T00:00:00Z,AAPL.O,94.74,USD,560525519580.0,15.298287540999999,567290519580.0,,,-0.955691879618192,41865193,1931.59,122.59
2014-08-11T00:00:00Z,AAPL.O,95.99,USD,568010353330.0,15.500133218,574775353330.0,,,0.917995232381141,36584844,1936.92,123.93
2014-08-12T00:00:00Z,AAPL.O,95.97,USD,567890595990.0,15.496903687,574655595990.0,,,1.3955131937940701,33795352,1933.75,123.78
2014-08-13T00:00:00Z,AAPL.O,97.24,USD,575495187080.001,15.701978895,582260187080.0,,,2.91041479479952,31916439,1946.72,125.23
2014-08-14T00:00:00Z,AAPL.O,97.5,USD,577052032500.0,15.743962796,583817032500.0,,,3.19644369102943,28115566,1955.18,125.81
2014-08-15T00:00:00Z,AAPL.O,97.98,USD,579926208660.0,15.821471535999999,586691208660.0,,,3.4198860022204705,48951331,1955.06,126.17
2014-08-18T00:00:00Z,AAPL.O,99.16,USD,586991891720.0,16.012013855,593756891720.0,,,3.30242733528772,47572413,1971.74,127.48
2014-08-19T00:00:00Z,AAPL.O,100.53,USD,595195269510.001,16.233236717,601960269510.0,,,4.75148483833678,69399270,1981.6,128.86
2014-08-20T00:00:00Z,AAPL.O,100.57,USD,595434784189.999,16.239695777999998,602199784190.0,,,3.4245166598424195,52699192,1986.51,128.81
2014-08-21T00:00:00Z,AAPL.O,100.58,USD,595494662860.0,16.241310544,602259662860.0,,,3.1589743590940698,33478198,1992.37,129.4
2014-08-22T00:00:00Z,AAPL.O,101.32,USD,599925684439.999,16.360803184,606690684440.0,,,3.40885895119187,44183834,1988.4,130.08
2014-08-25T00:00:00Z,AAPL.O,101.54,USD,601243015180.001,16.396328023,608008015180.0,,,2.40016135511427,40270173,1997.92,130.51
2014-08-26T00:00:00Z,AAPL.O,100.889,USD,597344913763.001,16.291206795,604109913763.0,,,0.35710733055383004,33151984,2000.02,130.04
2014-08-27T00:00:00Z,AAPL.O,102.13,USD,604775856710.0,16.491599182999998,611540856710.0,,,1.55115839661253,52369011,2000.12,131.35
2014-08-28T00:00:00Z,AAPL.O,102.25,USD,605494400750.0,16.510976367999998,612259400750.0,,,1.66036985401827,68459801,1996.74,131.44
2014-08-29T00:00:00Z,AAPL.O,102.5,USD,606991367500.001,16.551345503,613756367500.0,,,1.1646269243240601,44595247,2003.37,131.77
2014-08-29T00:00:00Z,AAPL.O,102.5,USD,606991367500.001,16.551345503,613756367500.0,,,1.1646269243240601,44595247,2003.37,131.77
2014-08-29T00:00:00Z,AAPL.O,102.5,USD,606991367500.001,16.551345503,613756367500.0,,,1.1646269243240601,44595247,2003.37,131.77
2014-08-29T00:00:00Z,AAPL.O,102.5,USD,606991367500.001,16.551345503,613756367500.0,,,1.1646269243240601,44595247,2003.37,131.77
2014-09-02T00:00:00Z,AAPL.O,103.3,USD,611781661099.999,16.680526735999997,618546661100.0,,,2.38975507803547,53564262,2002.28,132.36
2014-09-03T00:00:00Z,AAPL.O,98.94,USD,585674560980.0,15.976489015999999,592439560980.0,,,-3.1234700867737697,125420521,2000.72,128.21
2014-09-04T00:00:00Z,AAPL.O,98.12,USD,580764510040.0,15.844078252000001,587529510040.0,,,-4.03911980340895,85718221,1997.65,127.08
2014-09-05T00:00:00Z,AAPL.O,98.97,USD,585854196990.0,15.981333312,592619196990.0,,,-3.4439024386814303,58457035,2007.71,128.0
2014-09-08T00:00:00Z,AAPL.O,98.36,USD,582201598120.001,15.882832620999999,588966598120.0,,,-4.03902438951632,46356742,2001.54,127.42
2014-09-09T00:00:00Z,AAPL.O,97.99,USD,579986087330.0,15.823086300999998,586751087330.0,,,-5.1403678595566396,189846255,1988.44,126.86
2014-09-10T00:00:00Z,AAPL.O,101.0,USD,598009567000.001,16.309130691,604774567000.0,,,2.08206994189124,100869587,1995.69,129.94
2014-09-11T00:00:00Z,AAPL.O,101.43,USD,600584349810.0,16.378565604000002,607349349810.0,,,3.3734203016166697,62399743,1997.45,130.3
2014-09-12T00:00:00Z,AAPL.O,101.66,USD,601961559220.001,16.415705208,608726559220.0,,,2.7179953526585496,64096903,1985.54,130.45
2014-09-15T00:00:00Z,AAPL.O,101.63,USD,601781923210.0,16.410860912,608546923210.0,,,3.32452216340506,61316516,1984.13,130.03
2014-09-16T00:00:00Z,AAPL.O,100.86,USD,597171265620.001,16.286523975,603936265620.0,,,2.92887029244711,66908133,1998.98,129.47
2014-09-17T00:00:00Z,AAPL.O,101.58,USD,601482529860.001,16.402787085,608247529860.0,,,0.5742574256477171,60926498,2001.57,130.24
2014-09-18T00:00:00Z,AAPL.O,101.79,USD,602739981930.0,16.436697159,609504981930.0,,,0.354924578711535,37299435,2011.36,130.86
2014-09-19T00:00:00Z,AAPL.O,100.96,USD,597770052320.001,16.302671629000002,604535052320.0,,,-0.6885697427978511,70902406,2010.4,129.72
2014-09-22T00:00:00Z,AAPL.O,101.06,USD,598368839019.999,16.318819284,605133839020.0,,,-0.5608580150643578,52788426,1994.29,129.64
2014-09-23T00:00:00Z,AAPL.O,102.64,USD,607829668880.0,16.573952219000002,614594668880.0,,,1.7648225257160801,63402196,1982.77,130.93
2014-09-24T00:00:00Z,AAPL.O,101.75,USD,602500467250.001,16.430238097,609265467250.0,,,0.167355778117906,60171828,1998.3,130.22
2014-09-25T00:00:00Z,AAPL.O,97.87,USD,579267543290.001,15.803709115999999,586032543290.0,,,-3.8510659203401696,100091990,1965.99,125.69
2014-09-26T00:00:00Z,AAPL.O,100.75,USD,596512600250.001,16.268761555999998,603277600250.0,,,-0.20800316963329699,62370501,1982.85,128.7
2014-09-29T00:00:00Z,AAPL.O,100.11,USD,580496377710.001,16.165416569,587261377710.0,,,-0.9400356220895191,49766312,1977.8,127.92
2014-09-30T00:00:00Z,AAPL.O,100.75,USD,584250720750.001,16.268761555999998,591015720750.0,,,-1.84138737285218,55264139,1972.29,128.83
2014-10-01T00:00:00Z,AAPL.O,99.18,USD,575040847980.0,16.015243385999998,581805847980.0,,,-2.5257985250557997,51491286,1946.16,126.38
2014-10-02T00:00:00Z,AAPL.O,99.9,USD,579264483900.0,16.131506495,586029483900.0,,,2.0741800351655098,47757828,1946.17,127.1
2014-10-03T00:00:00Z,AAPL.O,99.62,USD,577621958820.001,16.086293064,584386958820.0,,,-1.1215880885778702,43469585,1967.9,127.18
2014-10-06T00:00:00Z,AAPL.O,99.62,USD,577621958820.001,16.086293064,584386958820.0,,,-0.489461591501517,37051182,1964.82,127.48
2014-10-07T00:00:00Z,AAPL.O,98.75,USD,572518398750.0,15.945808473,579283398750.0,,,-1.98511166251053,42094183,1935.1,125.83
2014-10-08T00:00:00Z,AAPL.O,100.8,USD,584544028800.0,16.276835382999998,591309028800.0,,,1.6333938292444599,57404674,1968.89,128.49
2014-10-09T00:00:00Z,AAPL.O,101.02,USD,585834584220.0,16.312360222,592599584220.0,,,1.12112112077642,77376525,1928.21,127.81
2014-10-10T00:00:00Z,AAPL.O,100.73,USD,584000333200.001,16.265532025,590765333200.0,,,1.1142340888678202,66331592,1906.13,126.81
2014-10-13T00:00:00Z,AAPL.O,99.81,USD,578604680400.0,16.116973607000002,585369680400.0,,,0.19072475390276,53583368,1874.74,125.14
2014-10-14T00:00:00Z,AAPL.O,98.75,USD,572387950000.0,15.945808473,579152950000.0,,,2.4870000000000002e-12,63688562,1877.7,124.02
2014-10-15T00:00:00Z,AAPL.O,97.54,USD,565291493600.0,15.750421857000001,572056493600.0,,,-3.2341269843382,100933600,1862.49,122.9
2014-10-16T00:00:00Z,AAPL.O,96.26,USD,557784498400.0,15.543731884000001,564549498400.0,,,-4.71193823034801,72154523,1862.76,121.96
2014-10-17T00:00:00Z,AAPL.O,97.67,USD,566053922800.0,15.771413808,572818922800.0,,,-3.03782388560691,68179688,1886.76,123.43
2014-10-20T00:00:00Z,AAPL.O,99.76,USD,578311438400.0,16.10889978,585076438400.0,,,-0.050095181213382994,77517279,1904.01,125.41
2014-10-21T00:00:00Z,AAPL.O,102.47,USD,594205154799.999,16.546501207000002,600970154800.0,,,3.7670886071775196,94623904,1941.28,128.72
2014-10-22T00:00:00Z,AAPL.O,102.99,USD,597254871600.0,16.630469009000002,604019871600.0,,,5.587451302258019,68263146,1927.11,129.05
2014-10-23T00:00:00Z,AAPL.O,104.83,USD,608046177200.0,16.927585845,614811177200.0,,,8.902971119982599,71074674,1950.82,131.32
2014-10-24T00:00:00Z,AAPL.O,105.22,USD,610333464800.0,16.990561696,617098464800.0,,,7.7301115998704,47053916,1964.58,132.01
2014-10-27T00:00:00Z,AAPL.O,105.11,USD,609688332399.999,16.972799277,616453332400.0,,,5.36287088917009,34187701,1961.63,132.12
2014-10-28T00:00:00Z,AAPL.O,106.74,USD,636231021600.0,16.540964223,626013021600.0,,,4.1670732884408395,48060949,1985.05,133.97
2014-10-29T00:00:00Z,AAPL.O,107.34,USD,639749925600.0,16.633943224,629531925600.0,,,4.2237110383456,52687879,1982.3,134.59
2014-10-30T00:00:00Z,AAPL.O,106.98,USD,637638583199.999,16.578155824,627420583200.0,,,2.05093961595602,40654793,1994.65,134.25
2014-10-31T00:00:00Z,AAPL.O,108.0,USD,643620720000.001,16.736220125,633402720000.0,,,2.64208325390554,44639285,2018.05,135.91
2014-11-03T00:00:00Z,AAPL.O,109.4,USD,651831496000.0,16.953171125999997,641613496000.0,,,4.08143849291527,52282550,2017.81,137.53
2014-11-04T00:00:00Z,AAPL.O,108.6,USD,647139624000.0,16.829199125,636921624000.0,,,1.7425519958628002,41574365,2012.1,136.64
2014-11-05T00:00:00Z,AAPL.O,108.86,USD,648664482399.999,16.869490025999998,638446482400.0,,,1.41606111410664,37435905,2023.57,137.09
2014-11-06T00:00:00Z,AAPL.O,108.7,USD,647726108000.0,16.844695625,637508108000.0,,,2.04711160943518,34968457,2031.21,136.81
2014-11-07T00:00:00Z,AAPL.O,109.01,USD,649544208400.0,16.892734775999998,639326208400.0,,,1.3716114680517801,33691535,2031.92,136.99
2014-11-10T00:00:00Z,AAPL.O,108.83,USD,648488537200.0,16.864841075999998,638270537200.0,,,-0.09089387864608099,27195547,2038.26,137.0
2014-11-11T00:00:00Z,AAPL.O,109.7,USD,653590948000.0,16.999660627,643372948000.0,,,1.44965361554823,27442252,2039.68,137.71
2014-11-12T00:00:00Z,AAPL.O,111.25,USD,662681450000.001,17.239856378,652463450000.0,,,2.63735601604316,46942431,2038.25,139.32
2014-11-13T00:00:00Z,AAPL.O,112.82,USD,671889248800.001,17.48315143,661671248800.0,,,3.79024838970585,59522855,2039.33,140.78
2014-11-14T00:00:00Z,AAPL.O,114.18,USD,679865431200.001,17.693903832,669647431200.0,,,4.742684157719549,44063595,2039.82,142.62
2014-11-17T00:00:00Z,AAPL.O,113.99,USD,678751111600.0,17.664460482,668533111600.0,,,4.74133970421922,46746712,2041.32,142.79
2014-11-18T00:00:00Z,AAPL.O,115.47,USD,687431074800.0,17.893808683,677213074800.0,,,5.25979945277155,44223978,2051.8,144.42
2014-11-19T00:00:00Z,AAPL.O,114.67,USD,682739202800.0,17.769836682,672521202800.0,,,3.0741573029497795,41869160,2048.72,143.32
2014-11-20T00:00:00Z,AAPL.O,116.31,USD,692357540400.001,18.023979284,682139540400.0,,,3.0934231517421003,43395537,2052.75,144.98
2014-11-21T00:00:00Z,AAPL.O,116.47,USD,693295914800.0,18.048773684,683077914800.0,,,2.0056051842974902,57179298,2063.5,145.27
2014-11-24T00:00:00Z,AAPL.O,118.625,USD,705934645000.0,18.382723262,695716645000.0,,,4.06614615303951,47450824,2069.41,147.58
2014-11-25T00:00:00Z,AAPL.O,117.6,USD,699923184000.0,18.223884136,689705184000.0,,,1.84463497063516,68840440,2067.03,146.67
2014-11-26T00:00:00Z,AAPL.O,119.0,USD,708133960000.001,18.440835137,697915960000.0,,,3.77605302169115,40831886,2072.83,148.56
2014-11-26T00:00:00Z,AAPL.O,119.0,USD,708133960000.001,18.440835137,697915960000.0,,,3.77605302169115,40831886,2072.83,148.56
2014-11-26T00:00:00Z,AAPL.O,119.0,USD,708133960000.001,18.440835137,697915960000.0,,,3.77605302169115,40831886,2072.83,148.56
2014-11-26T00:00:00Z,AAPL.O,119.0,USD,708133960000.001,18.440835137,697915960000.0,,,3.77605302169115,40831886,2072.83,148.56
2014-11-28T00:00:00Z,AAPL.O,118.93,USD,707723421200.001,18.429987587,697505421200.0,,,2.11213187980686,24814402,2067.56,148.53
2014-12-01T00:00:00Z,AAPL.O,115.07,USD,685085138799.999,17.831822683,674867138800.0,,,-2.9968387769360096,83814037,2053.44,144.56
2014-12-02T00:00:00Z,AAPL.O,114.63,USD,682504609200.0,17.763638082,672286609200.0,,,-2.52551020368119,59348940,2066.55,144.28
2014-12-03T00:00:00Z,AAPL.O,115.93,USD,690128901200.0,17.965092584,679910901200.0,,,-2.5798319321414103,43063440,2074.33,145.7
2014-12-04T00:00:00Z,AAPL.O,115.49,USD,687548371599.999,17.896907983,677330371600.0,,,-2.94957983109851,42155776,2071.92,145.25
2014-12-05T00:00:00Z,AAPL.O,115.0,USD,684674600000.0,17.820975133,674456600000.0,,,-3.3044648104426604,38318895,2075.37,145.06
2014-12-08T00:00:00Z,AAPL.O,112.4,USD,669426016000.001,17.41806613,659208016000.0,,,-2.32032675699274,57664850,2060.31,142.1
2014-12-09T00:00:00Z,AAPL.O,114.12,USD,679513540800.0,17.684605932,669295540800.0,,,-0.444909709245855,60208036,2059.82,143.71
2014-12-10T00:00:00Z,AAPL.O,111.95,USD,666786838000.001,17.348331879,656568838000.0,,,-3.43310618388271,44565318,2026.14,140.99
2014-12-11T00:00:00Z,AAPL.O,111.62,USD,664851440800.0,17.297193429,654633440800.0,,,-3.3509394747142403,41471578,2035.33,141.04
2014-12-12T00:00:00Z,AAPL.O,109.73,USD,653766893200.001,17.004309577,643548893200.0,,,-4.58260869526993,56028138,2002.33,138.46
2014-12-15T00:00:00Z,AAPL.O,108.225,USD,644940309000.0,16.77108725,634722309000.0,,,-3.71441281127488,67218082,1989.63,136.79
2014-12-16T00:00:00Z,AAPL.O,106.745,USD,636260345800.0,16.541739048,626042345800.0,,,-6.46249561869607,60790733,1972.74,135.15
2014-12-17T00:00:00Z,AAPL.O,109.41,USD,651890144400.001,16.954720776,641672144400.0,,,-2.26887003211014,53411773,2012.89,138.55
2014-12-18T00:00:00Z,AAPL.O,112.65,USD,670892226000.0,17.45680738,660674226000.0,,,0.92277369562086,59006218,2061.23,142.87
2014-12-19T00:00:00Z,AAPL.O,111.78,USD,665789815200.0,17.321987829,655571815200.0,,,1.8682219986180701,88429770,2070.65,142.25
2014-12-22T00:00:00Z,AAPL.O,112.94,USD,672593029599.999,17.50174723,662375029600.0,,,4.35666435631223,45167549,2078.54,143.49
2014-12-23T00:00:00Z,AAPL.O,112.54,USD,670247093600.0,17.43976123,660029093600.0,,,5.42882570621575,26028419,2082.17,143.25
2014-12-24T00:00:00Z,AAPL.O,112.01,USD,667138728400.001,17.357629779,656920728400.0,,,2.37638241574516,14479611,2081.88,142.86
2014-12-24T00:00:00Z,AAPL.O,112.01,USD,667138728400.001,17.357629779,656920728400.0,,,2.37638241574516,14479611,2081.88,142.86
2014-12-24T00:00:00Z,AAPL.O,112.01,USD,667138728400.001,17.357629779,656920728400.0,,,2.37638241574516,14479611,2081.88,142.86
2014-12-24T00:00:00Z,AAPL.O,112.01,USD,667138728400.001,17.357629779,656920728400.0,,,2.37638241574516,14479611,2081.88,142.86
2014-12-26T00:00:00Z,AAPL.O,113.99,USD,678751111600.0,17.664460482,668533111600.0,,,1.97709787211355,33720951,2088.77,144.87
